date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-05-14,10374,0,4084,224,0,0,79,0.0,260,2,0.0,,0.0,塞尔维亚
2020-05-15,10438,0,4301,225,0,0,64,0.0,217,1,0.0,,0.0,塞尔维亚
2020-05-16,10496,0,4479,228,0,0,58,0.0,178,3,0.0,,0.0,塞尔维亚
2020-05-17,10610,0,4713,230,0,0,114,0.0,234,2,0.0,,0.0,塞尔维亚
2020-05-18,10699,0,4799,231,0,0,89,0.0,86,1,0.0,,0.0,塞尔维亚
2020-05-19,10733,0,4904,234,0,0,34,0.0,105,3,0.0,,0.0,塞尔维亚
2020-05-20,10833,0,5067,235,0,0,100,0.0,163,1,0.0,,0.0,塞尔维亚
2020-05-21,10919,0,5370,237,0,0,86,0.0,303,2,0.0,,0.0,塞尔维亚
2020-05-22,11024,0,5541,237,0,0,105,0.0,171,0,0.0,,0.0,塞尔维亚
2020-05-23,11092,0,5699,238,0,0,68,0.0,158,1,0.0,,0.0,塞尔维亚
2020-05-24,11159,0,5857,238,0,0,67,0.0,158,0,0.0,,0.0,塞尔维亚
2020-05-25,11193,0,5920,239,0,0,34,0.0,63,1,0.0,,0.0,塞尔维亚
2020-05-26,11227,0,6067,239,0,0,34,0.0,147,0,0.0,,0.0,塞尔维亚
2020-05-27,11275,0,6277,240,0,0,48,0.0,210,1,0.0,,0.0,塞尔维亚
2020-05-28,11300,0,6438,241,0,0,25,0.0,161,1,0.0,,0.0,塞尔维亚
2020-05-29,11354,0,6524,242,0,0,54,0.0,86,1,0.0,,0.0,塞尔维亚
2020-05-30,11381,0,6606,242,0,0,27,0.0,82,0,0.0,,0.0,塞尔维亚
2020-05-31,11412,0,6698,243,0,0,31,0.0,92,1,0.0,,0.0,塞尔维亚
2020-06-01,11430,0,6726,244,0,0,18,0.0,28,1,0.0,,0.0,塞尔维亚
2020-06-02,11454,0,6766,245,0,0,24,0.0,40,1,0.0,,0.0,塞尔维亚
2020-06-03,11523,0,6852,245,0,0,69,0.0,86,0,0.0,,0.0,塞尔维亚
2020-06-04,11571,0,6910,246,0,0,48,0.0,58,1,0.0,,0.0,塞尔维亚
2020-06-05,11667,0,6931,247,0,0,96,0.0,21,1,0.0,,0.0,塞尔维亚
2020-06-06,11741,0,11056,248,0,0,74,0.0,4125,1,0.0,,0.0,塞尔维亚
2020-06-07,11823,0,11348,249,0,0,82,0.0,292,1,0.0,,0.0,塞尔维亚
2020-06-08,11896,0,11348,250,0,0,73,0.0,0,1,0.0,,0.0,塞尔维亚
2020-06-09,11965,0,11348,250,0,0,69,0.0,0,0,0.0,,0.0,塞尔维亚
2020-06-10,12031,0,11348,251,0,0,66,0.0,0,1,0.0,,0.0,塞尔维亚
2020-06-11,12102,0,11348,252,0,0,71,0.0,0,1,0.0,,0.0,塞尔维亚
2020-06-12,12175,0,11348,252,0,0,73,0.0,0,0,0.0,,0.0,塞尔维亚
2020-06-13,12251,0,11348,253,0,0,76,0.0,0,1,0.0,,0.0,塞尔维亚
2020-06-14,12310,0,11348,254,0,0,59,0.0,0,1,0.0,,0.0,塞尔维亚
2020-06-17,12522,0,11697,257,0,0,212,,349,3,,,0.0,塞尔维亚
2020-06-18,12616,0,11769,258,0,0,94,,72,1,,,0.0,塞尔维亚
2020-06-19,12709,0,11822,259,0,0,93,,53,1,,,0.0,塞尔维亚
2020-06-20,12803,0,11889,260,0,0,94,,67,1,,,0.0,塞尔维亚
2020-06-21,12894,0,11947,261,0,0,91,,58,1,,,0.0,塞尔维亚
2020-06-22,12990,0,11997,262,0,0,96,,50,1,,,0.0,塞尔维亚
2020-06-23,13092,0,12054,263,0,0,102,,57,1,,,0.0,塞尔维亚
2020-06-24,13235,0,12111,263,0,0,143,,57,0,,,0.0,塞尔维亚
2020-06-25,13372,0,12154,264,0,0,137,,43,1,,,0.0,塞尔维亚
2020-06-26,13565,0,12232,265,0,0,193,,78,1,,,0.0,塞尔维亚
2020-06-27,13792,0,12338,267,0,0,227,,106,2,,,0.0,塞尔维亚
2020-06-28,14046,0,12464,270,0,0,254,,126,3,,,0.0,塞尔维亚
2020-06-29,14288,0,12581,274,0,0,242,,117,4,,,0.0,塞尔维亚
2020-06-30,14564,0,12662,277,0,0,276,,81,3,,,0.0,塞尔维亚
2020-07-01,14836,0,12772,281,0,0,272,,110,4,,,0.0,塞尔维亚
2020-07-02,15195,0,12912,287,0,0,359,,140,6,,,0.0,塞尔维亚
2020-07-03,15504,0,13064,298,0,0,309,,152,11,,,0.0,塞尔维亚
2020-07-06,16420,0,13366,317,0,0,916,,302,19,,,0.0,塞尔维亚
2020-07-07,16719,0,13447,330,0,0,299,,81,13,,,0.0,塞尔维亚
2020-07-08,17076,0,13562,341,0,0,357,,115,11,,,0.0,塞尔维亚
2020-07-09,17342,0,13651,352,0,0,266,,89,11,,,0.0,塞尔维亚
2020-07-10,17728,0,13719,370,0,0,386,,68,18,,,0.0,塞尔维亚
2020-07-11,18073,0,13780,382,0,0,345,,61,12,,,0.0,塞尔维亚
2020-07-12,18360,0,13876,393,0,0,287,,96,11,,,0.0,塞尔维亚
2020-07-13,18639,0,13940,405,0,0,279,,64,12,,,0.0,塞尔维亚
2020-07-14,18983,0,13991,418,0,0,344,,51,13,,,0.0,塞尔维亚
2020-07-15,19334,0,14047,429,0,0,351,,56,11,,,0.0,塞尔维亚
2020-07-16,19334,0,14047,429,0,0,0,,0,0,,,0.0,塞尔维亚
2020-07-17,20109,0,14799,452,0,0,775,,752,23,,,0.0,塞尔维亚
2020-07-18,20498,0,15179,461,0,0,389,,380,9,,,0.0,塞尔维亚
2020-07-19,20894,0,15564,472,0,0,396,,385,11,,,0.0,塞尔维亚
2020-07-20,21253,0,15913,482,0,0,359,,349,10,,,0.0,塞尔维亚
2020-07-21,21605,0,0,491,0,0,352,,-15913,9,,,0.0,塞尔维亚
2020-07-22,22031,0,0,499,0,0,426,,0,8,,,0.0,塞尔维亚
2020-07-23,22443,0,0,508,0,0,412,,0,9,,,0.0,塞尔维亚
2020-07-24,22852,0,0,518,0,0,409,,0,10,,,0.0,塞尔维亚
2020-07-25,22852,0,0,518,0,0,0,,0,0,,,0.0,塞尔维亚
2020-07-26,23730,0,15913,534,0,0,878,,15913,16,,,0.0,塞尔维亚
2020-07-27,24141,0,15913,543,0,0,411,,0,9,,,0.0,塞尔维亚
2020-07-28,24520,0,0,551,0,0,379,,-15913,8,,,0.0,塞尔维亚
2020-07-29,24892,0,15913,558,0,0,372,,15913,7,,,0.0,塞尔维亚
2020-07-30,25213,0,15913,565,0,0,321,,0,7,,,0.0,塞尔维亚
2020-07-31,25552,0,15913,573,0,0,339,,0,8,,,0.0,塞尔维亚
2020-08-01,25882,0,15913,582,0,0,330,,0,9,,,0.0,塞尔维亚
2020-08-02,26193,0,0,590,0,0,311,,-15913,8,,,0.0,塞尔维亚
2020-08-03,26451,0,15913,598,0,0,258,,15913,8,,,0.0,塞尔维亚
2020-08-04,26738,0,0,605,0,0,287,,-15913,7,,,0.0,塞尔维亚
2020-08-05,27033,0,15913,614,0,0,295,,15913,9,,,0.0,塞尔维亚
2020-08-06,27332,0,15913,621,0,0,299,,0,7,,,0.0,塞尔维亚
2020-08-07,27608,0,15913,626,0,0,276,,0,5,,,0.0,塞尔维亚
2020-08-08,27863,0,15913,632,0,0,255,,0,6,,,0.0,塞尔维亚
2020-08-09,28099,0,15913,641,0,0,236,,0,9,,,0.0,塞尔维亚
2020-08-10,28262,0,15913,646,0,0,163,,0,5,,,0.0,塞尔维亚
2020-08-11,28497,0,15913,652,0,0,235,,0,6,,,0.0,塞尔维亚
2020-08-12,28751,0,15913,658,0,0,254,,0,6,,,0.0,塞尔维亚
2020-08-13,28998,0,15913,661,0,0,247,,0,3,,,0.0,塞尔维亚
2020-08-14,29233,0,15913,665,0,0,235,,0,4,,,0.0,塞尔维亚
2020-08-15,29471,0,15913,670,0,0,238,,0,5,,,0.0,塞尔维亚
2020-08-16,29682,0,15913,674,0,0,211,,0,4,,,0.0,塞尔维亚
2020-08-17,29782,0,15913,677,0,0,100,,0,3,,,0.0,塞尔维亚
2020-08-18,29890,0,15913,681,0,0,108,,0,4,,,0.0,塞尔维亚
2020-08-19,30048,0,15913,684,0,0,158,,0,3,,,0.0,塞尔维亚
2020-08-20,30209,0,15913,689,0,0,161,,0,5,,,0.0,塞尔维亚
2020-08-21,30378,0,0,692,0,0,169,,-15913,3,,,0.0,塞尔维亚
2020-08-22,30548,0,15913,695,0,0,170,,15913,3,,,0.0,塞尔维亚
2020-08-23,30657,0,15913,698,0,0,109,,0,3,,,0.0,塞尔维亚
2020-08-24,30714,0,15913,701,0,0,57,,0,3,,,0.0,塞尔维亚
2020-08-25,30820,0,15913,705,0,0,106,,0,4,,,0.0,塞尔维亚
2020-08-26,30974,0,15913,707,0,0,154,,0,2,,,0.0,塞尔维亚
2020-08-27,31099,0,15913,707,0,0,125,,0,0,,,0.0,塞尔维亚
2020-08-28,31207,0,15913,709,0,0,108,,0,2,,,0.0,塞尔维亚
2020-08-29,31282,0,15913,710,0,0,75,,0,1,,,0.0,塞尔维亚
2020-08-30,31365,0,15913,711,0,0,83,,0,1,,,0.0,塞尔维亚
2020-08-31,31406,0,15913,713,0,0,41,,0,2,,,0.0,塞尔维亚
2020-09-01,31482,0,15913,715,0,0,76,,0,2,,,0.0,塞尔维亚
2020-09-02,31581,0,0,716,0,0,99,,-15913,1,,,0.0,塞尔维亚
2020-09-03,31676,0,15913,718,0,0,95,,15913,2,,,0.0,塞尔维亚
2020-09-04,31772,0,15913,721,0,0,96,,0,3,,,0.0,塞尔维亚
2020-09-05,31849,0,15913,723,0,0,77,,0,2,,,0.0,塞尔维亚
2020-09-06,31905,0,15913,724,0,0,56,,0,1,,,0.0,塞尔维亚
2020-09-07,31941,0,15913,725,0,0,36,,0,1,,,0.0,塞尔维亚
2020-09-08,31994,0,15913,727,0,0,53,,0,2,,,0.0,塞尔维亚
2020-09-09,32078,0,15913,728,0,0,84,,0,1,,,0.0,塞尔维亚
2020-09-10,32136,0,15913,729,0,0,58,,0,1,,,0.0,塞尔维亚
2020-09-11,32228,0,15913,730,0,0,92,,0,1,,,0.0,塞尔维亚
2020-09-12,32300,0,15913,731,0,0,72,,0,1,,,0.0,塞尔维亚
2020-09-13,32408,0,15913,733,0,0,108,,0,2,,,0.0,塞尔维亚
2020-09-14,32437,0,15913,733,0,0,29,,0,0,,,0.0,塞尔维亚
2020-09-15,32511,0,15913,735,0,0,74,,0,2,,,0.0,塞尔维亚
2020-09-16,32613,0,15913,736,0,0,102,,0,1,,,0.0,塞尔维亚
2020-09-17,32695,0,15913,738,0,0,82,,0,2,,,0.0,塞尔维亚
2020-09-18,32757,0,15913,739,0,0,62,,0,1,,,0.0,塞尔维亚
2020-09-19,32840,0,15913,740,0,0,83,,0,1,,,0.0,塞尔维亚
2020-09-20,32908,0,15913,741,0,0,68,,0,1,,,0.0,塞尔维亚
2020-09-21,32938,0,15913,743,0,0,30,,0,2,,,0.0,塞尔维亚
2020-09-22,32999,0,15913,743,0,0,61,,0,0,,,0.0,塞尔维亚
2020-09-23,33080,0,15913,744,0,0,81,,0,1,,,0.0,塞尔维亚
2020-09-24,33163,0,15913,745,0,0,83,,0,1,,,0.0,塞尔维亚
2020-09-25,33238,0,15913,746,0,0,75,,0,1,,,0.0,塞尔维亚
2020-09-26,33312,0,0,746,0,0,74,,-15913,0,,,0.0,塞尔维亚
2020-09-27,33384,0,15913,747,0,0,72,,15913,1,,,0.0,塞尔维亚
2020-09-28,33384,0,15913,747,0,0,0,,0,0,,,0.0,塞尔维亚
2020-09-29,33479,0,15913,749,0,0,95,,0,2,,,0.0,塞尔维亚
2020-09-30,33551,0,15913,749,0,0,72,,0,0,,,0.0,塞尔维亚
2020-10-01,33662,0,15913,750,0,0,111,,0,1,,,0.0,塞尔维亚
2020-10-02,33735,0,15913,751,0,0,73,,0,1,,,0.0,塞尔维亚
2020-10-03,33842,0,15913,753,0,0,107,,0,2,,,0.0,塞尔维亚
2020-10-04,33901,0,15913,754,0,0,59,,0,1,,,0.0,塞尔维亚
2020-10-05,33952,0,15913,756,0,0,51,,0,2,,,0.0,塞尔维亚
2020-10-06,34072,0,15913,757,0,0,120,,0,1,,,0.0,塞尔维亚
2020-10-07,34193,0,15913,758,0,0,121,,0,1,,,0.0,塞尔维亚
2020-10-08,34344,0,15913,760,0,0,151,,0,2,,,0.0,塞尔维亚
2020-10-09,34517,0,15913,761,0,0,173,,0,1,,,0.0,塞尔维亚
2020-10-10,34685,0,15913,762,0,0,168,,0,1,,,0.0,塞尔维亚
2020-10-11,34787,0,15913,763,0,0,102,,0,1,,,0.0,塞尔维亚
2020-10-12,34854,0,15913,765,0,0,67,,0,2,,,0.0,塞尔维亚
2020-10-13,35006,0,15913,767,0,0,152,,0,2,,,0.0,塞尔维亚
2020-10-14,35251,0,15913,768,0,0,245,,0,1,,,0.0,塞尔维亚
2020-10-15,35454,0,15913,770,0,0,203,,0,2,,,0.0,塞尔维亚
2020-10-16,35719,0,15913,772,0,0,265,,0,2,,,0.0,塞尔维亚
2020-10-17,35946,0,15913,774,0,0,227,,0,2,,,0.0,塞尔维亚
2020-10-18,36160,0,15913,776,0,0,214,,0,2,,,0.0,塞尔维亚
2020-10-19,36282,0,15913,778,0,0,122,,0,2,,,0.0,塞尔维亚
2020-10-20,36608,0,15913,780,0,0,326,,0,2,,,0.0,塞尔维亚
2020-10-21,37120,0,15913,780,0,0,512,,0,0,,,0.0,塞尔维亚
2020-10-22,37536,0,0,783,0,0,416,,-15913,3,,,0.0,塞尔维亚
2020-10-23,38115,0,0,786,0,0,579,,0,3,,,0.0,塞尔维亚
2020-10-24,38872,0,15913,789,0,0,757,,15913,3,,,0.0,塞尔维亚
2020-10-25,39486,0,0,792,0,0,614,,-15913,3,,,0.0,塞尔维亚
2020-10-26,39827,0,0,793,0,0,341,,0,1,,,0.0,塞尔维亚
2020-10-27,40880,0,0,798,0,0,1053,,0,5,,,0.0,塞尔维亚
2020-10-28,42208,0,0,803,0,0,1328,,0,5,,,0.0,塞尔维亚
2020-10-29,43592,0,0,809,0,0,1384,,0,6,,,0.0,塞尔维亚
2020-10-30,45137,0,15913,814,0,0,1545,,15913,5,,,0.0,塞尔维亚
2020-10-31,46954,0,15913,820,0,0,1817,,0,6,,,0.0,塞尔维亚
2020-11-01,48403,0,15913,826,0,0,1449,,0,6,,,0.0,塞尔维亚
2020-11-02,49205,0,15913,833,0,0,802,,0,7,,,0.0,塞尔维亚
2020-11-03,51083,0,0,844,0,0,1878,,-15913,11,,,0.0,塞尔维亚
2020-11-04,53495,0,15913,850,0,0,2412,,15913,6,,,0.0,塞尔维亚
2020-11-05,55676,0,15913,861,0,0,2181,,0,11,,,0.0,塞尔维亚
2020-11-06,57958,0,0,871,0,0,2282,,-15913,10,,,0.0,塞尔维亚
2020-11-07,60635,0,15913,880,0,0,2677,,15913,9,,,0.0,塞尔维亚
2020-11-08,62747,0,15913,890,0,0,2112,,0,10,,,0.0,塞尔维亚
2020-11-09,64065,0,15913,901,0,0,1318,,0,11,,,0.0,塞尔维亚
2020-11-10,64065,0,15913,901,0,0,0,,0,0,,,0.0,塞尔维亚
2020-11-11,66888,0,15913,915,0,0,2823,,0,14,,,0.0,塞尔维亚
2020-11-12,73765,0,0,955,0,0,6877,,-15913,40,,,0.0,塞尔维亚
2020-11-13,77264,0,0,972,0,0,3499,,0,17,,,0.0,塞尔维亚
2020-11-14,81086,0,15913,989,0,0,3822,,15913,17,,,0.0,塞尔维亚
2020-11-15,84568,0,15913,1009,0,0,3482,,0,20,,,0.0,塞尔维亚
2020-11-16,87381,0,0,1030,0,0,2813,,-15913,21,,,0.0,塞尔维亚
2020-11-17,92375,0,0,1054,0,0,4994,,0,24,,,0.0,塞尔维亚
2020-11-18,97988,0,0,1081,0,0,5613,,0,27,,,0.0,塞尔维亚
2020-11-19,104097,0,15913,1110,0,0,6109,,15913,29,,,0.0,塞尔维亚
2020-11-20,110351,0,15913,1140,0,0,6254,,0,30,,,0.0,塞尔维亚
2020-11-21,116125,0,15913,1168,0,0,5774,,0,28,,,0.0,塞尔维亚
2020-11-22,121120,0,15913,1199,0,0,4995,,0,31,,,0.0,塞尔维亚
2020-11-23,126187,0,0,1237,0,0,5067,,-15913,38,,,0.0,塞尔维亚
2020-11-24,133029,0,0,1274,0,0,6842,,0,37,,,0.0,塞尔维亚
2020-11-25,140608,0,0,1315,0,0,7579,,0,41,,,0.0,塞尔维亚
2020-11-26,148214,0,15913,1366,0,0,7606,,15913,51,,,0.0,塞尔维亚
2020-11-27,155994,0,15913,1423,0,0,7780,,0,57,,,0.0,塞尔维亚
2020-11-28,163035,0,0,1484,0,0,7041,,-15913,61,,,0.0,塞尔维亚
2020-11-29,169214,0,15913,1549,0,0,6179,,15913,65,,,0.0,塞尔维亚
2020-11-30,175438,0,15913,1604,0,0,6224,,0,55,,,0.0,塞尔维亚
2020-12-01,183437,0,0,1652,0,0,7999,,-15913,48,,,0.0,塞尔维亚
2020-12-02,191356,0,0,1704,0,0,7919,,0,52,,,0.0,塞尔维亚
2020-12-03,199158,0,15913,1765,0,0,7802,,15913,61,,,0.0,塞尔维亚
2020-12-05,206940,0,15913,1834,0,0,7782,,0,69,,,0.0,塞尔维亚
2020-02-05,24433,23260,962,493,0,0,24433,3971.0,962,493,,,,中国
2020-02-06,31161,26359,1540,637,0,0,6728,3230.0,578,144,,,0.0,中国
2020-02-07,34598,27657,2052,723,0,0,3437,0.0,512,86,,,0.0,中国
2020-02-08,37162,28942,2651,812,0,0,2564,3916.0,599,89,,,0.0,中国
2020-02-09,40224,23589,3282,909,0,0,3062,4008.0,631,97,,,0.0,中国
2020-02-10,42708,21675,3998,1017,0,0,2484,3536.0,716,108,,,0.0,中国
2020-02-11,44730,16067,4742,1114,0,0,2022,3342.0,744,97,,,0.0,中国
2020-02-12,58839,13435,5646,1260,0,0,14109,2807.0,904,146,,,0.0,中国
2020-02-13,63932,10109,6728,1381,0,0,5093,2450.0,1082,121,,,0.0,中国
2020-02-14,66575,8969,8101,1524,0,0,2643,2277.0,1373,143,,,0.0,中国
2020-02-15,68584,8228,9425,1666,0,0,2009,1918.0,1324,142,,,0.0,中国
2020-02-16,70635,7264,10853,1772,0,0,2051,1563.0,1428,106,,,0.0,中国
2020-02-17,72528,6242,12561,1870,0,0,1893,1432.0,1708,98,,,0.0,中国
2020-02-18,74279,5248,14387,2006,0,0,1751,1185.0,1826,136,,,0.0,中国
2020-02-19,75101,4922,16170,2121,0,0,822,1277.0,1783,115,,,0.0,中国
2020-02-20,75993,5206,18279,2239,0,0,892,1614.0,2109,118,,,0.0,中国
2020-02-21,76392,5365,20673,2348,0,0,399,1361.0,2394,109,,,0.0,中国
2020-02-22,76846,4148,22907,2445,0,0,454,882.0,2234,97,,,0.0,中国
2020-02-23,77262,3434,24757,2595,0,0,416,620.0,1850,150,,,0.0,中国
2020-02-24,77779,2824,27353,2666,0,0,517,530.0,2596,71,,,0.0,中国
2020-02-25,78190,2491,29775,2718,0,0,411,439.0,2422,52,,,0.0,中国
2020-02-26,78630,2358,32531,2747,0,0,440,508.0,2756,29,,,0.0,中国
2020-02-27,78959,2308,36157,2791,0,0,329,452.0,3626,44,,,0.0,中国
2020-02-28,79389,1418,39049,2838,0,0,430,248.0,2892,47,,,0.0,中国
2020-02-29,79968,851,41675,2873,7365,0,579,132.0,2626,35,-299.0,,0.0,中国
2020-03-01,80174,715,44518,2915,7110,0,206,141.0,2843,42,-255.0,,0.0,中国
2020-03-02,80302,587,47260,2946,6806,0,128,129.0,2742,31,-304.0,,0.0,中国
2020-03-03,80422,520,49914,2984,6416,0,120,143.0,2654,38,-390.0,,0.0,中国
2020-03-04,80565,522,52109,3015,5952,0,143,143.0,2195,31,-464.0,,0.0,中国
2020-03-05,80710,482,53793,3045,5737,0,145,102.0,1684,30,-215.0,,0.0,中国
2020-03-06,80813,502,55477,3073,5489,0,103,99.0,1684,28,-248.0,,0.0,中国
2020-03-07,80859,458,57143,3100,5264,0,46,84.0,1666,27,-225.0,,0.0,中国
2020-03-08,80904,421,58684,3123,5111,0,45,60.0,1541,23,-153.0,,0.0,中国
2020-03-09,80924,349,59982,3140,4794,0,20,36.0,1298,17,-317.0,,0.0,中国
2020-03-10,80955,285,61567,3162,4492,0,31,31.0,1585,22,-302.0,,0.0,中国
2020-03-11,80992,253,62887,3173,4257,0,37,33.0,1320,11,-235.0,,0.0,中国
2020-03-12,81003,147,64216,3180,4020,0,11,33.0,1329,7,-237.0,,0.0,中国
2020-03-13,81021,115,65649,3194,3610,0,18,17.0,1433,14,-410.0,,0.0,中国
2020-03-14,81048,113,67022,3204,3226,0,27,39.0,1373,10,-384.0,,0.0,中国
2020-03-15,81078,134,67863,3218,3032,0,30,41.0,841,14,-194.0,,0.0,中国
2020-03-16,81116,128,68799,3231,2830,0,38,45.0,936,13,-202.0,,0.0,中国
2020-03-17,81151,119,69725,3242,2622,0,35,21.0,926,11,-208.0,,0.0,中国
2020-03-18,81235,105,70547,3250,2314,0,84,23.0,822,8,-308.0,,0.0,中国
2020-03-19,81300,104,71284,3253,2136,0,65,31.0,737,3,-178.0,,0.0,中国
2020-03-20,81416,106,71876,3261,1963,0,116,36.0,592,8,-173.0,,0.0,中国
2020-03-21,81498,118,72382,3267,1845,0,82,45.0,506,6,-118.0,,0.0,中国
2020-03-22,81600,136,72841,3276,1749,0,102,47.0,459,9,-96.0,,0.0,中国
2020-03-23,81747,132,73299,3283,1573,0,147,35.0,458,7,-176.0,,0.0,中国
2020-03-24,81846,134,73791,3287,1399,0,99,33.0,492,4,-174.0,,0.0,中国
2020-03-25,81960,159,74196,3293,1235,0,114,58.0,405,6,-164.0,,0.0,中国
2020-03-26,82078,189,74737,3298,1034,0,118,49.0,541,5,-201.0,,0.0,中国
2020-03-27,82213,184,75122,3301,921,0,135,29.0,385,3,-113.0,,0.0,中国
2020-03-28,82341,174,75600,3306,742,0,128,28.0,478,5,-179.0,,0.0,中国
2020-03-29,82448,168,75937,3311,633,723,107,17.0,337,5,-109.0,,723.0,中国
2020-03-30,82545,183,76225,3314,528,771,97,44.0,288,3,-105.0,,48.0,中国
2020-03-31,82631,183,76415,3321,466,806,86,0.0,190,7,-62.0,,35.0,中国
2020-04-01,82724,153,76610,3327,429,841,93,0.0,195,6,-37.0,,35.0,中国
2020-04-02,82802,135,76785,3331,379,870,78,12.0,175,4,-37.0,,29.0,中国
2020-04-03,82875,0,76984,3335,0,888,73,0.0,199,4,0.0,,18.0,中国
2020-04-04,82930,107,77210,3339,295,913,55,11.0,226,4,0.0,,25.0,中国
2020-04-05,83005,88,77348,3340,265,951,75,10.0,138,1,0.0,,38.0,中国
2020-04-06,83071,88,77450,3340,265,983,66,10.0,102,0,0.0,,32.0,中国
2020-04-07,83157,83,77586,3342,189,1042,86,12.0,136,2,0.0,,59.0,中国
2020-04-08,83249,73,77711,3344,176,1103,92,17.0,125,2,0.0,,61.0,中国
2020-04-09,83305,0,77838,3345,0,1141,56,0.0,127,1,0.0,,38.0,中国
2020-04-10,83369,44,77935,3349,141,1183,64,8.0,97,4,0.0,,42.0,中国
2020-04-11,83482,0,78020,3349,0,1280,113,0.0,85,0,0.0,,97.0,中国
2020-04-12,83597,72,78145,3351,121,1378,115,6.0,125,2,0.0,,98.0,中国
2020-04-13,83696,72,78262,3351,116,1464,99,3.0,117,0,0.0,,86.0,中国
2020-04-14,83745,73,78389,3352,113,1500,49,11.0,127,1,0.0,,36.0,中国
2020-04-15,83797,63,78504,3352,95,1534,52,4.0,115,0,0.0,,34.0,中国
2020-04-16,84149,62,77635,4642,89,1549,352,3.0,-869,1290,0.0,,15.0,中国
2020-04-17,84180,63,77744,4642,85,1566,31,5.0,109,0,0.0,,17.0,中国
2020-04-18,84201,48,77825,4642,85,1575,21,2.0,81,0,0.0,,9.0,中国
2020-04-19,84237,43,77895,4642,81,1583,36,2.0,70,0,0.0,,8.0,中国
2020-04-20,84250,37,77978,4642,82,1587,13,3.0,83,0,0.0,,4.0,中国
2020-04-21,84287,35,78042,4642,78,1610,37,3.0,64,0,0.0,,23.0,中国
2020-04-22,84302,35,78147,4642,63,1616,15,0.0,105,0,0.0,,6.0,中国
2020-04-23,84311,20,78236,4642,63,1618,9,0.0,89,0,0.0,,2.0,中国
2020-04-24,84324,17,78362,4642,49,1629,13,3.0,126,0,0.0,,11.0,中国
2020-04-25,84338,12,78450,4642,51,1634,14,0.0,88,0,0.0,,5.0,中国
2020-04-26,84341,10,78558,4643,52,1636,3,5.0,108,1,0.0,,2.0,中国
2020-04-27,84347,9,78664,4643,50,1639,6,1.0,106,0,0.0,,3.0,中国
2020-04-28,84369,10,78729,4643,50,1660,22,0.0,65,0,0.0,,21.0,中国
2020-04-29,84373,10,78785,4643,41,1664,4,3.0,56,0,0.0,,4.0,中国
2020-04-30,84385,9,78845,4643,38,1670,12,3.0,60,0,0.0,,6.0,中国
2020-05-01,84388,11,78905,4643,37,1671,3,2.0,60,0,0.0,,1.0,中国
2020-05-02,84393,10,78939,4643,34,1672,5,0.0,34,0,0.0,,1.0,中国
2020-05-03,84400,3,79016,4643,33,1675,7,0.0,77,0,0.0,,3.0,中国
2020-05-04,84404,2,79126,4643,29,1676,4,0.0,110,0,0.0,,1.0,中国
2020-05-05,84406,5,79204,4643,26,1678,2,3.0,78,0,0.0,,2.0,中国
2020-05-06,84409,4,79268,4643,23,1680,3,2.0,64,0,0.0,,2.0,中国
2020-05-07,84415,6,79324,4643,18,1680,6,3.0,56,0,0.0,,0.0,中国
2020-05-08,84416,8,79401,4643,15,1681,1,2.0,77,0,0.0,,1.0,中国
2020-05-09,84430,4,79488,4643,13,1683,14,1.0,87,0,0.0,,2.0,中国
2020-05-10,84450,3,79533,4643,9,1690,20,0.0,45,0,0.0,,7.0,中国
2020-05-11,84451,3,79566,4644,10,1691,1,1.0,33,1,0.0,,1.0,中国
2020-05-12,84458,4,79594,4644,10,1692,7,1.0,28,0,0.0,,1.0,中国
2020-05-13,84464,4,79621,4644,9,1692,6,0.0,27,0,0.0,,0.0,中国
2020-05-14,84469,4,79644,4644,11,1692,5,1.0,23,0,0.0,,0.0,中国
2020-05-15,84478,3,79668,4644,11,1698,9,2.0,24,0,0.0,,6.0,中国
2020-05-16,84484,4,79682,4645,10,1700,6,2.0,14,1,0.0,,2.0,中国
2020-05-17,84494,4,79701,4645,8,1704,10,1.0,19,0,0.0,,4.0,中国
2020-05-18,84500,3,79708,4645,10,1707,6,1.0,7,0,0.0,,3.0,中国
2020-05-19,84505,3,79715,4645,10,1708,5,0.0,7,0,0.0,,1.0,中国
2020-05-20,84507,0,79722,4645,0,1709,2,0.0,7,0,0.0,,1.0,中国
2020-05-21,84520,7,79736,4645,8,1711,13,1.0,14,0,0.0,,2.0,中国
2020-05-22,84522,6,79740,4645,9,1711,2,2.0,4,0,0.0,,0.0,中国
2020-05-23,84525,9,79746,4645,8,1713,3,3.0,6,0,0.0,,2.0,中国
2020-05-24,84536,6,79757,4645,7,1724,11,0.0,11,0,0.0,,11.0,中国
2020-05-25,84543,5,79767,4645,7,1731,7,0.0,10,0,0.0,,7.0,中国
2020-05-26,84544,6,79774,4645,5,1732,1,1.0,7,0,0.0,,1.0,中国
2020-05-27,84547,5,79786,4645,4,1734,3,0.0,12,0,0.0,,2.0,中国
2020-05-28,84547,5,79791,4645,4,1734,0,0.0,5,0,0.0,,0.0,中国
2020-05-29,84565,5,79802,4645,3,1738,18,1.0,11,0,0.0,,4.0,中国
